season,weather,temp,humidity,windspeed,count
3,1,76.28,78,11.0014,37
3,1,76.28,78,11.0014,165
3,1,79.232,69,15.0013,464
3,1,82.184,61,12.998,682
3,1,85.136,54,7.0015,337
3,1,86.612,48,8.9981,199
3,1,88.088,37,6.0032,274
3,1,91.04,33,7.0015,343
3,1,91.04,31,15.0013,300
3,1,92.516,32,0,248
3,1,91.04,33,16.9979,260
3,1,92.516,32,15.0013,419
3,1,92.516,34,12.998,897
3,1,91.04,36,0,832
3,1,88.088,40,7.0015,677
3,1,88.088,40,6.0032,514
3,1,86.612,48,12.998,356
3,1,85.136,51,11.0014,254
3,1,83.66,54,7.0015,226
3,1,82.184,57,11.0014,88
3,1,80.708,65,7.0015,54
3,1,80.708,61,8.9981,19
3,1,79.232,65,7.0015,6
3,1,79.232,73,11.0014,9
3,1,79.232,73,7.0015,36
3,1,77.756,78,8.9981,157
3,1,79.232,73,7.0015,379
3,1,82.184,65,8.9981,668
3,1,83.66,58,7.0015,378
3,1,86.612,55,11.0014,231
3,1,88.088,52,19.0012,303
3,1,92.516,41,15.0013,365
3,1,93.992,36,26.0027,357
3,1,95.468,34,27.9993,328
3,1,95.468,30,31.0009,383
3,2,93.992,32,30.0026,488
3,1,92.516,36,22.0028,791
3,2,92.516,38,16.9979,669
3,2,86.612,55,26.0027,491
3,2,85.136,58,15.0013,359
3,2,82.184,69,19.9995,255
3,3,80.708,83,12.998,213
3,3,79.232,83,15.0013,121
3,2,79.232,83,15.0013,105
3,3,77.756,94,11.0014,92
3,3,77.756,88,11.0014,43
3,1,77.756,88,12.998,30
3,1,77.756,73,15.0013,13
3,1,76.28,78,16.9979,9
3,1,76.28,83,15.0013,27
3,1,76.28,83,15.0013,64
3,1,79.232,69,16.9979,189
3,1,80.708,65,19.0012,292
3,1,83.66,54,11.0014,480
3,1,85.136,51,0,536
3,1,88.088,37,12.998,654
3,1,86.612,40,12.998,644
3,1,88.088,37,19.0012,598
3,1,88.088,37,15.0013,596
3,1,88.088,37,16.9979,641
3,1,88.088,37,15.0013,635
3,1,86.612,37,11.0014,554
3,1,83.66,45,11.0014,488
3,1,83.66,45,7.0015,341
3,1,80.708,61,0,338
3,1,80.708,61,0,261
3,1,79.232,65,6.0032,235
3,1,80.708,57,6.0032,187
3,1,79.232,65,0,131
3,2,77.756,69,6.0032,119
3,2,77.756,61,11.0014,55
3,2,77.756,65,11.0014,26
3,2,76.28,73,8.9981,11
3,2,77.756,69,7.0015,20
3,2,77.756,69,8.9981,41
3,2,79.232,69,7.0015,124
3,2,80.708,74,0,270
3,2,82.184,69,0,425
3,3,79.232,78,11.0014,272
3,3,79.232,73,0,298
3,3,79.232,83,8.9981,162
3,3,79.232,73,0,149
3,2,79.232,65,0,276
3,2,80.708,65,0,356
3,2,79.232,78,7.0015,343
3,2,79.232,78,7.0015,377
3,2,79.232,73,8.9981,341
3,2,79.232,73,12.998,274
3,3,77.756,78,6.0032,190
3,2,77.756,78,11.0014,56
3,2,77.756,73,0,46
3,1,86.612,62,7.0015,168
3,1,85.136,74,8.9981,79
3,1,83.66,70,11.0014,69
3,1,83.66,70,7.0015,35
3,1,83.66,70,0,12
3,1,82.184,79,0,22
3,1,82.184,79,0,36
3,2,86.612,58,8.9981,66
3,2,88.088,58,16.9979,162
3,2,88.088,58,12.998,237
3,2,89.564,55,12.998,417
3,2,91.04,55,15.0013,492
3,2,91.04,55,11.0014,471
3,2,92.516,52,6.0032,504
3,2,95.468,44,11.0014,514
3,2,95.468,44,19.0012,563
3,2,93.992,49,11.0014,462
3,2,92.516,52,0,463
3,2,92.516,52,0,442
3,3,89.564,62,0,392
3,3,88.088,67,16.9979,207
3,3,79.232,89,0,104
3,2,80.708,89,0,78
3,1,80.708,89,6.0032,145
3,2,80.708,89,6.0032,99
3,1,80.708,89,0,73
3,1,80.708,89,0,84
3,1,80.708,89,6.0032,42
3,1,80.708,89,0,22
3,1,80.708,89,0,12
3,2,80.708,89,0,15
3,1,80.708,94,6.0032,42
3,1,82.184,89,6.0032,129
3,2,83.66,84,0,232
3,2,85.136,79,0,388
3,2,86.612,70,0,489
3,3,86.612,70,0,545
3,3,85.136,74,6.0032,493
3,3,85.136,79,6.0032,457
3,3,86.612,74,8.9981,355
3,1,86.612,70,0,474
3,1,88.088,66,6.0032,503
3,1,86.612,74,0,500
3,2,83.66,84,15.0013,292
3,2,83.66,84,11.0014,104
3,1,83.66,70,11.0014,171
3,3,82.184,83,8.9981,166
3,3,80.708,89,6.0032,123
3,2,80.708,94,0,104
3,2,82.184,89,11.0014,55
3,1,80.708,89,7.0015,40
3,1,80.708,89,8.9981,28
3,1,80.708,89,6.0032,11
3,1,80.708,89,0,4
3,1,80.708,94,0,15
3,1,82.184,85,0,43
3,2,83.66,84,7.0015,127
3,2,83.66,84,8.9981,229
3,2,86.612,74,15.0013,359
3,2,86.612,70,19.0012,459
3,2,88.088,62,19.9995,543
3,2,88.088,66,16.9979,566
3,1,86.612,70,19.9995,512
3,1,86.612,70,15.0013,449
3,1,86.612,70,15.0013,500
3,1,86.612,70,8.9981,498
3,1,86.612,66,11.0014,482
3,1,85.136,74,12.998,374
3,1,85.136,76,7.0015,261
3,1,85.136,76,7.0015,184
3,2,83.66,84,8.9981,121
3,2,83.66,84,16.9979,70
3,2,83.66,84,16.9979,29
3,1,82.184,82,8.9981,24
3,1,82.184,82,8.9981,5
3,2,80.708,89,6.0032,10
3,2,80.708,89,0,8
3,2,80.708,89,0,38
3,2,82.184,89,7.0015,172
3,2,82.184,89,7.0015,493
3,1,83.66,84,11.0014,632
3,2,85.136,79,15.0013,323
3,2,85.136,74,16.9979,172
3,2,86.612,70,19.0012,198
3,1,88.088,70,19.0012,287
3,1,91.04,55,30.0026,275
3,1,91.04,55,27.9993,274
3,1,91.04,59,31.0009,292
3,1,88.088,70,27.9993,458
3,1,88.088,70,23.9994,856
3,1,88.088,75,15.0013,839
3,1,88.088,70,15.0013,552
3,1,86.612,70,16.9979,385
3,1,86.612,74,16.9979,268
3,1,86.612,70,19.0012,179
3,1,85.136,74,19.9995,95
3,1,85.136,74,16.9979,37
3,1,83.66,84,12.998,13
3,1,83.66,84,12.998,9
3,1,83.66,79,19.0012,4
3,1,83.66,79,19.0012,5
3,2,83.66,79,19.9995,40
3,1,83.66,79,19.0012,210
3,2,83.66,79,16.9979,500
3,1,85.136,74,12.998,725
3,1,86.612,70,16.9979,290
3,2,88.088,70,11.0014,235
3,2,89.564,62,11.0014,217
3,1,89.564,70,7.0015,266
3,1,91.04,63,11.0014,234
3,1,92.516,56,7.0015,211
3,1,89.564,70,12.998,245
3,1,88.088,70,16.9979,430
3,1,88.088,66,16.9979,863
3,1,88.088,75,12.998,839
3,1,86.612,70,11.0014,662
3,1,85.136,84,11.0014,412
3,1,85.136,79,0,296
3,1,85.136,79,0,219
3,1,83.66,84,6.0032,150
3,2,83.66,84,6.0032,65
3,2,83.66,84,0,18
3,1,85.136,79,0,8
3,1,83.66,84,7.0015,9
3,2,83.66,84,6.0032,8
3,2,83.66,84,12.998,38
3,2,83.66,84,6.0032,200
3,2,83.66,84,7.0015,482
3,3,83.66,79,0,646
3,3,80.708,94,8.9981,123
3,3,80.708,94,8.9981,49
3,3,83.66,84,11.0014,62
3,2,85.136,79,15.0013,137
3,2,85.136,79,7.0015,191
3,1,86.612,74,6.0032,216
3,1,86.612,66,12.998,270
3,1,86.612,70,15.0013,416
3,1,86.612,70,16.9979,808
3,1,85.136,70,16.9979,835
3,1,82.184,74,16.9979,558
3,1,80.708,78,15.0013,406
3,1,79.232,89,11.0014,272
3,1,79.232,89,11.0014,217
3,1,79.232,89,11.0014,169
3,1,79.232,89,8.9981,96
3,1,77.756,88,7.0015,29
3,1,77.756,83,6.0032,11
3,1,77.756,83,6.0032,9
3,1,77.756,88,0,8
3,1,77.756,88,0,40
3,1,77.756,88,7.0015,140
3,1,79.232,89,7.0015,486
3,1,80.708,83,7.0015,719
3,1,83.66,79,8.9981,344
3,1,85.136,74,8.9981,224
3,1,88.088,62,8.9981,296
3,1,89.564,59,11.0014,323
3,1,91.04,59,16.9979,354
3,1,91.04,59,16.9979,253
3,1,91.04,55,16.9979,331
3,1,91.04,55,19.0012,470
3,1,89.564,59,22.0028,772
3,1,88.088,62,19.9995,792
3,1,86.612,62,19.0012,568
3,1,85.136,66,15.0013,391
3,1,83.66,74,11.0014,301
3,1,83.66,74,15.0013,299
3,1,80.708,89,16.9979,248
3,1,80.708,89,16.9979,150
3,2,80.708,89,19.0012,117
3,1,80.708,89,22.0028,77
3,2,80.708,89,15.0013,43
3,2,80.708,94,15.0013,11
3,2,80.708,94,16.9979,15
3,2,80.708,89,19.0012,34
3,1,80.708,89,19.0012,82
3,1,83.66,79,22.0028,230
3,1,83.66,74,26.0027,348
3,1,86.612,70,26.0027,422
3,1,88.088,62,30.0026,578
3,1,91.04,55,32.9975,694
3,1,92.516,52,35.0008,668
3,1,92.516,52,30.0026,626
3,3,73.328,88,16.9979,512
3,3,73.328,88,12.998,114
3,3,74.804,83,12.998,171
3,3,74.804,83,8.9981,167
3,3,74.804,88,7.0015,215
3,2,74.804,88,6.0032,194
3,2,76.28,83,11.0014,181
3,2,74.804,78,19.9995,194
3,2,74.804,73,11.0014,133
3,2,73.328,73,12.998,124
3,1,73.328,73,15.0013,124
3,1,71.852,77,19.0012,96
3,1,71.852,73,15.0013,46
3,1,70.376,77,16.9979,28
3,1,70.376,77,12.998,55
3,1,70.376,77,12.998,35
3,1,71.852,73,11.0014,70
3,1,74.804,68,15.0013,170
3,1,77.756,61,16.9979,299
3,1,79.232,57,19.9995,495
3,1,80.708,47,16.9979,585
3,1,80.708,47,0,757
3,1,82.184,39,0,729
3,1,85.136,30,19.0012,647
3,1,85.136,32,16.9979,696
3,1,82.184,36,19.0012,701
3,1,83.66,37,16.9979,671
3,1,80.708,36,16.9979,560
3,1,80.708,36,16.9979,496
3,1,77.756,41,19.0012,356
3,1,76.28,46,15.0013,206
3,1,74.804,49,16.9979,189
3,1,73.328,52,19.0012,92
3,1,73.328,52,19.0012,41
3,1,71.852,60,12.998,18
3,1,71.852,60,23.9994,17
3,1,70.376,68,19.0012,12
3,1,70.376,68,19.0012,5
3,1,68.9,72,16.9979,40
3,1,68.9,72,8.9981,180
3,1,70.376,68,15.0013,447
3,1,73.328,60,19.0012,730
3,1,76.28,53,19.9995,361
3,1,77.756,50,19.0012,210
3,1,77.756,43,19.9995,236
3,1,79.232,44,26.0027,332
3,1,79.232,38,15.0013,323
3,1,80.708,36,19.0012,340
3,1,80.708,31,26.0027,346
3,1,80.708,34,22.0028,488
3,1,80.708,34,22.0028,871
3,1,77.756,35,19.9995,968
3,1,77.756,38,19.9995,633
3,1,76.28,40,12.998,390
3,1,73.328,49,11.0014,285
3,1,71.852,52,8.9981,159
3,1,71.852,52,0,93
3,1,70.376,59,7.0015,32
3,1,68.9,63,0,10
3,1,67.424,77,11.0014,6
3,1,67.424,67,8.9981,8
3,1,67.424,72,7.0015,9
3,1,65.948,72,6.0032,44
3,1,65.948,77,7.0015,211
3,1,68.9,72,7.0015,596
3,1,71.852,68,6.0032,750
3,1,76.28,49,0,358
3,1,77.756,38,0,196
3,1,79.232,33,6.0032,247
3,1,79.232,33,0,316
3,1,80.708,29,6.0032,328
3,1,82.184,30,6.0032,255
3,1,83.66,28,7.0015,326
3,1,83.66,28,8.9981,536
3,1,83.66,28,0,970
3,1,79.232,36,11.0014,877
3,1,77.756,41,12.998,596
3,1,74.804,56,8.9981,461
3,1,73.328,60,7.0015,310
3,1,73.328,64,7.0015,216
3,1,71.852,68,7.0015,109
3,1,70.376,72,7.0015,49
3,1,70.376,72,7.0015,21
3,1,70.376,72,6.0032,11
3,1,68.9,77,6.0032,7
3,1,68.9,72,6.0032,5
3,1,68.9,72,6.0032,48
3,1,68.9,72,6.0032,205
3,1,70.376,72,0,557
3,1,73.328,64,7.0015,770
3,1,76.28,64,8.9981,328
3,1,77.756,61,8.9981,205
3,1,80.708,50,12.998,232
3,1,82.184,36,8.9981,352
3,1,83.66,34,8.9981,323
3,1,83.66,37,11.0014,278
3,1,85.136,37,8.9981,318
3,1,85.136,37,11.0014,509
3,1,83.66,41,19.9995,925
3,1,80.708,44,16.9979,977
3,1,79.232,50,12.998,635
3,1,77.756,57,8.9981,470
3,1,76.28,60,8.9981,306
3,1,73.328,64,6.0032,212
3,1,73.328,68,7.0015,127
3,1,73.328,73,6.0032,57
3,1,71.852,77,6.0032,28
3,1,71.852,77,0,9
3,1,70.376,83,0,11
3,1,70.376,83,0,6
3,1,70.376,83,0,57
3,1,68.9,82,0,195
3,1,71.852,77,0,571
3,1,73.328,73,0,758
3,1,76.28,64,6.0032,338
3,1,79.232,61,6.0032,212
3,1,80.708,50,11.0014,254
3,1,82.184,44,7.0015,297
3,1,83.66,42,0,283
3,1,85.136,39,8.9981,274
3,1,85.136,42,7.0015,352
3,1,85.136,39,6.0032,491
3,1,85.136,42,12.998,884
3,1,82.184,57,16.9979,852
3,1,79.232,65,8.9981,674
3,1,77.756,69,7.0015,463
3,1,77.756,65,7.0015,317
3,1,76.28,69,8.9981,251
3,1,74.804,73,7.0015,170
3,1,73.328,73,6.0032,87
3,1,73.328,73,6.0032,41
3,1,73.328,73,0,30
3,1,71.852,77,0,14
3,1,71.852,77,0,12
3,1,71.852,83,0,41
3,1,71.852,88,0,152
3,2,73.328,88,0,454
3,2,76.28,78,11.0014,766
3,2,77.756,78,11.0014,347
3,2,82.184,65,0,246
3,2,82.184,61,7.0015,280
3,2,83.66,54,12.998,409
3,2,83.66,54,12.998,408
3,2,85.136,45,11.0014,371
3,2,85.136,48,8.9981,367
3,2,85.136,51,0,563
3,1,85.136,51,12.998,894
3,1,85.136,45,15.0013,808
3,1,82.184,57,11.0014,579
3,1,80.708,61,7.0015,404
3,1,79.232,73,15.0013,312
3,1,77.756,83,12.998,229
3,1,77.756,78,6.0032,195
3,1,76.28,83,7.0015,207
3,1,76.28,73,0,109
3,1,74.804,78,7.0015,93
3,1,76.28,73,16.9979,37
3,2,76.28,69,23.9994,6
3,1,74.804,60,35.0008,16
3,1,71.852,49,27.9993,33
3,1,71.852,52,19.0012,73
3,1,73.328,49,27.9993,212
3,1,76.28,43,27.9993,342
3,1,77.756,41,26.0027,442
3,1,79.232,38,26.0027,627
3,1,80.708,36,23.9994,706
3,1,82.184,36,12.998,704
3,1,82.184,34,22.0028,715
3,2,82.184,34,19.0012,654
3,2,80.708,36,15.0013,783
3,2,80.708,36,16.9979,729
3,2,79.232,36,19.0012,614
3,1,77.756,41,11.0014,478
3,1,76.28,43,6.0032,330
3,1,73.328,52,7.0015,296
3,1,73.328,52,0,279
3,1,71.852,60,0,229
3,1,71.852,64,0,151
3,1,71.852,64,0,117
3,1,70.376,63,0,89
3,1,68.9,68,0,48
3,1,68.9,72,0,8
3,1,68.9,72,0,13
3,1,68.9,72,0,35
3,1,68.9,77,7.0015,71
3,1,71.852,64,11.0014,128
3,1,74.804,60,8.9981,296
3,1,77.756,50,7.0015,490
3,1,79.232,47,11.0014,559
3,1,80.708,44,11.0014,656
3,1,79.232,41,11.0014,694
3,1,80.708,39,8.9981,635
3,1,79.232,41,11.0014,557
3,1,79.232,44,11.0014,596
3,1,80.708,41,0,570
3,1,77.756,50,11.0014,481
3,1,77.756,50,8.9981,403
3,1,76.28,53,7.0015,324
3,1,76.28,56,7.0015,191
3,1,73.328,68,6.0032,127
3,1,71.852,68,7.0015,94
3,1,71.852,68,11.0014,45
3,1,70.376,72,6.0032,21
3,1,70.376,72,0,13
3,1,68.9,77,6.0032,7
3,1,68.9,77,0,11
3,1,67.424,82,6.0032,45
3,1,67.424,82,0,164
3,1,70.376,77,0,492
3,1,71.852,77,6.0032,683
3,1,74.804,68,8.9981,299
3,2,77.756,65,12.998,202
3,2,77.756,69,15.0013,252
3,2,77.756,69,12.998,295
3,1,79.232,65,16.9979,343
3,2,79.232,65,16.9979,332
3,2,79.232,65,16.9979,338
3,2,79.232,69,16.9979,453
3,2,79.232,65,15.0013,842
3,2,77.756,73,11.0014,774
3,2,77.756,73,7.0015,486
3,2,77.756,73,8.9981,340
3,3,77.756,83,15.0013,233
3,3,77.756,83,16.9979,129
3,3,76.28,94,16.9979,70
3,3,76.28,94,16.9979,13
3,3,76.28,94,12.998,5
3,3,76.28,94,12.998,4
3,2,77.756,94,19.0012,6
3,2,77.756,94,23.9994,7
3,2,79.232,89,22.0028,48
3,2,79.232,89,22.0028,167
3,2,79.232,89,30.0026,356
3,2,80.708,83,36.9974,672
3,2,80.708,83,39.0007,293
3,3,82.184,79,43.0006,160
3,2,82.184,79,43.0006,151
3,3,82.184,83,30.0026,88
3,2,83.66,74,39.0007,114
3,3,76.28,94,31.0009,143
3,3,76.28,88,16.9979,36
3,3,76.28,88,19.9995,141
3,3,76.28,88,12.998,338
3,2,76.28,88,11.0014,281
3,2,76.28,88,19.9995,324
3,2,76.28,88,12.998,290
3,2,76.28,88,12.998,207
3,3,74.804,83,31.0009,151
3,2,73.328,83,15.0013,78
3,2,73.328,68,19.0012,26
3,2,71.852,68,16.9979,12
3,2,71.852,64,22.0028,3
3,2,70.376,63,16.9979,5
3,2,70.376,68,23.9994,10
3,2,70.376,68,19.0012,56
3,1,70.376,63,16.9979,172
3,1,70.376,63,15.0013,545
3,1,70.376,59,15.0013,797
3,1,71.852,60,16.9979,362
3,1,73.328,52,12.998,192
3,1,76.28,43,16.9979,247
3,1,76.28,43,16.9979,313
3,1,76.28,40,16.9979,289
3,1,77.756,38,16.9979,286
3,1,77.756,35,0,311
3,1,77.756,35,0,466
3,1,76.28,38,15.0013,886
3,1,74.804,40,19.0012,892
3,1,73.328,43,15.0013,611
3,1,70.376,48,11.0014,409
3,1,68.9,59,11.0014,349
3,1,68.9,63,6.0032,229
3,1,67.424,67,6.0032,123
4,1,65.948,72,7.0015,45
4,1,64.472,77,6.0032,18
4,1,65.948,72,0,12
4,1,64.472,77,0,7
4,1,62.996,82,7.0015,10
4,1,64.472,77,0,36
4,1,64.472,77,7.0015,155
4,1,64.472,77,11.0014,483
4,2,65.948,77,7.0015,784
4,2,70.376,63,0,340
4,1,71.852,56,0,179
4,1,74.804,46,0,272
4,2,76.28,43,11.0014,323
4,2,76.28,43,11.0014,305
4,2,76.28,43,7.0015,244
4,2,77.756,43,8.9981,329
4,2,77.756,46,16.9979,459
4,3,73.328,60,16.9979,856
4,3,73.328,64,7.0015,613
4,2,71.852,68,7.0015,516
4,3,71.852,68,0,262
4,2,71.852,73,8.9981,218
4,3,71.852,77,6.0032,207
4,3,71.852,77,0,105
4,2,73.328,73,0,31
4,2,71.852,77,7.0015,11
4,2,71.852,77,7.0015,2
4,2,71.852,88,12.998,5
4,2,73.328,83,6.0032,10
4,2,73.328,83,8.9981,43
4,3,74.804,83,7.0015,179
4,3,74.804,83,7.0015,260
4,3,76.28,88,0,134
4,3,74.804,88,8.9981,86
4,3,74.804,88,8.9981,45
4,3,74.804,94,8.9981,99
4,2,76.28,88,12.998,104
4,2,76.28,88,8.9981,154
4,3,76.28,88,8.9981,163
4,3,77.756,83,8.9981,209
4,3,77.756,88,8.9981,374
4,3,77.756,88,7.0015,715
4,3,77.756,94,6.0032,687
4,3,77.756,94,0,395
4,3,77.756,94,8.9981,306
4,3,77.756,94,7.0015,289
4,2,77.756,94,7.0015,240
4,2,77.756,94,0,98
4,3,77.756,94,0,52
4,2,77.756,94,0,19
4,2,77.756,94,0,9
4,2,76.28,94,0,7
4,2,76.28,100,0,11
4,2,77.756,94,7.0015,34
4,2,76.28,94,8.9981,177
4,2,76.28,94,12.998,515
4,2,77.756,88,7.0015,809
4,2,77.756,83,12.998,362
4,1,80.708,78,11.0014,175
4,1,80.708,78,11.0014,230
4,2,83.66,70,7.0015,358
4,2,83.66,74,7.0015,279
4,2,85.136,70,11.0014,251
4,2,85.136,62,11.0014,319
4,2,85.136,58,0,478
4,1,83.66,65,0,917
4,1,83.66,65,0,810
4,1,83.66,65,0,593
4,1,83.66,65,0,497
4,2,80.708,74,0,209
4,1,80.708,74,0,241
4,2,80.708,78,0,220
4,3,79.232,89,0,76
4,2,77.756,94,0,25
4,1,79.232,89,0,13
4,2,77.756,88,0,11
4,2,79.232,89,0,10
4,3,79.232,89,7.0015,39
4,3,77.756,94,6.0032,133
4,2,79.232,89,6.0032,391
4,1,79.232,89,0,738
4,2,79.232,89,12.998,359
4,2,80.708,83,8.9981,177
4,2,83.66,70,7.0015,214
4,2,85.136,54,12.998,288
4,2,85.136,58,22.0028,294
4,1,83.66,61,16.9979,267
4,1,85.136,54,19.0012,325
4,1,83.66,54,19.0012,497
4,1,83.66,51,15.0013,901
4,1,80.708,57,7.0015,887
4,1,80.708,57,7.0015,534
4,1,79.232,65,7.0015,441
4,1,77.756,69,0,321
4,1,79.232,47,8.9981,232
4,1,76.28,56,6.0032,155
4,1,73.328,73,0,102
4,1,71.852,68,7.0015,46
4,1,71.852,73,6.0032,11
4,1,71.852,73,0,16
4,1,71.852,77,0,11
4,1,70.376,77,0,41
4,1,70.376,83,0,137
4,1,70.376,83,7.0015,428
4,1,74.804,64,0,785
4,1,76.28,60,6.0032,384
4,1,80.708,54,0,260
4,1,83.66,48,12.998,304
4,1,85.136,42,11.0014,468
4,1,83.66,48,0,424
4,1,86.612,37,15.0013,400
4,1,85.136,39,16.9979,470
4,1,85.136,37,0,634
4,1,83.66,42,11.0014,900
4,1,79.232,57,8.9981,761
4,1,77.756,73,11.0014,500
4,1,76.28,78,8.9981,372
4,1,76.28,69,15.0013,267
4,1,76.28,73,19.0012,264
4,1,74.804,78,15.0013,171
4,1,73.328,83,11.0014,191
4,1,73.328,83,16.9979,141
4,1,73.328,78,12.998,75
4,1,71.852,77,15.0013,56
4,1,71.852,83,16.9979,11
4,1,71.852,83,12.998,10
4,1,71.852,88,16.9979,30
4,1,71.852,83,19.9995,84
4,1,73.328,83,12.998,206
4,1,76.28,73,12.998,395
4,1,77.756,69,19.0012,539
4,1,79.232,65,16.9979,647
4,1,83.66,54,7.0015,743
4,2,79.232,57,35.0008,710
4,2,76.28,56,27.9993,576
4,1,76.28,46,27.9993,620
4,1,76.28,43,35.0008,659
4,1,71.852,49,26.0027,610
4,1,70.376,48,27.9993,495
4,1,67.424,55,15.0013,341
4,1,67.424,55,16.9979,247
4,1,65.948,59,8.9981,215
4,1,64.472,62,8.9981,185
4,1,64.472,62,8.9981,179
4,1,64.472,62,11.0014,127
4,1,64.472,54,15.0013,109
4,1,62.996,62,8.9981,74
4,2,64.472,62,8.9981,22
4,2,64.472,54,16.9979,11
4,2,64.472,54,8.9981,10
4,2,64.472,54,12.998,23
4,3,62.996,58,11.0014,35
4,3,62.996,67,8.9981,62
4,3,61.52,71,8.9981,86
4,2,62.996,67,12.998,185
4,2,62.996,71,7.0015,336
4,2,62.996,71,0,392
4,2,64.472,72,6.0032,320
4,2,64.472,67,0,314
4,3,62.996,77,8.9981,306
4,3,61.52,82,11.0014,333
4,3,61.52,82,15.0013,157
4,3,61.52,82,12.998,106
4,2,61.52,82,7.0015,114
4,1,61.52,82,8.9981,116
4,1,60.044,87,7.0015,113
4,1,60.044,87,8.9981,79
4,1,58.568,93,8.9981,80
4,1,60.044,76,19.0012,51
4,1,57.092,87,11.0014,37
4,1,57.092,81,12.998,15
4,1,57.092,81,7.0015,10
4,1,55.616,87,8.9981,7
4,1,57.092,76,15.0013,19
4,1,57.092,76,7.0015,59
4,2,57.092,76,11.0014,154
4,2,58.568,71,15.0013,397
4,2,60.044,66,11.0014,332
4,2,60.044,68,8.9981,298
4,2,61.52,62,6.0032,308
4,2,62.996,63,11.0014,341
4,2,62.996,62,12.998,405
4,2,62.996,58,7.0015,420
4,3,62.996,58,12.998,370
4,3,62.996,58,12.998,377
4,2,62.996,66,16.9979,497
4,2,62.996,66,19.0012,456
4,2,61.52,71,16.9979,371
4,3,61.52,71,15.0013,227
4,2,61.52,76,15.0013,151
4,3,61.52,76,16.9979,107
4,2,61.52,71,15.0013,69
4,2,60.044,82,15.0013,31
4,3,58.568,87,15.0013,13
4,3,58.568,87,16.9979,7
4,3,58.568,87,19.0012,3
4,3,58.568,87,11.0014,7
4,2,60.044,82,12.998,19
4,2,60.044,82,16.9979,143
4,1,60.044,83,16.9979,362
4,2,62.996,80,12.998,713
4,2,62.996,77,15.0013,382
4,2,64.472,75,15.0013,164
4,2,67.424,69,12.998,193
4,2,67.424,69,12.998,260
4,2,68.9,67,8.9981,238
4,2,71.852,64,12.998,244
4,2,70.376,63,11.0014,254
4,2,68.9,72,11.0014,424
4,2,70.376,68,11.0014,806
4,2,68.9,72,15.0013,784
4,2,68.9,72,11.0014,514
4,2,68.9,72,11.0014,360
4,2,67.424,77,8.9981,225
4,2,67.424,77,6.0032,162
4,2,67.424,77,6.0032,84
4,2,65.948,88,6.0032,33
4,2,65.948,88,0,8
4,2,65.948,88,0,8
4,2,65.948,88,0,6
4,2,65.948,88,7.0015,6
4,2,65.948,88,6.0032,40
4,2,65.948,88,6.0032,175
4,1,65.948,82,7.0015,507
4,1,68.9,77,11.0014,839
4,1,71.852,60,19.0012,366
4,1,73.328,52,19.9995,217
4,1,71.852,52,12.998,291
4,1,71.852,56,15.0013,390
4,1,73.328,49,0,297
4,1,76.28,40,11.0014,271
4,1,76.28,40,11.0014,319
4,1,76.28,40,15.0013,566
4,1,74.804,43,15.0013,948
4,2,73.328,49,11.0014,844
4,2,73.328,46,39.0007,566
4,1,70.376,48,32.9975,392
4,1,68.9,51,23.9994,269
4,1,65.948,55,19.9995,197
4,1,64.472,58,12.998,136
4,1,64.472,51,8.9981,42
4,1,64.472,47,12.998,11
4,1,62.996,50,8.9981,11
4,1,62.996,47,19.9995,3
4,1,61.52,50,16.9979,10
4,1,58.568,50,11.0014,42
4,1,58.568,50,11.0014,159
4,1,58.568,50,16.9979,478
4,1,60.044,46,26.0027,798
4,1,61.52,43,26.0027,355
4,1,64.472,41,23.9994,204
4,1,65.948,36,0,251
4,1,65.948,36,0,326
4,1,68.9,31,7.0015,291
4,1,70.376,32,6.0032,348
4,1,70.376,34,11.0014,460
4,1,68.9,36,8.9981,481
4,1,68.9,39,19.0012,827
4,1,65.948,44,11.0014,692
4,1,64.472,51,8.9981,743
4,1,62.996,62,11.0014,415
4,1,62.996,62,8.9981,260
4,1,61.52,66,11.0014,177
4,1,62.996,58,6.0032,186
4,1,61.52,66,7.0015,68
4,1,61.52,66,6.0032,37
4,1,61.52,66,6.0032,16
4,1,58.568,76,6.0032,6
4,1,58.568,76,7.0015,8
4,1,58.568,81,6.0032,35
4,1,57.092,81,6.0032,143
4,1,58.568,81,6.0032,392
4,1,62.996,71,6.0032,745
4,1,68.9,39,19.9995,400
4,1,70.376,36,19.9995,275
4,1,71.852,37,23.9994,313
4,1,71.852,39,31.0009,387
4,1,73.328,37,26.0027,381
4,1,73.328,37,31.0009,371
4,1,70.376,42,30.0026,455
4,1,65.948,41,23.9994,520
4,1,65.948,38,26.0027,837
4,1,64.472,38,19.9995,642
4,1,62.996,41,15.0013,493
4,1,62.996,47,8.9981,308
4,1,61.52,54,12.998,190
4,1,61.52,47,19.9995,160
4,1,58.568,57,12.998,100
4,1,58.568,57,6.0032,249
4,1,57.092,53,8.9981,146
4,1,57.092,53,12.998,67
4,1,55.616,66,15.0013,15
4,1,54.14,65,11.0014,11
4,1,54.14,61,12.998,11
4,1,54.14,61,12.998,28
4,1,54.14,61,11.0014,70
4,1,57.092,53,7.0015,174
4,1,58.568,50,6.0032,266
4,1,61.52,43,0,347
4,1,62.996,35,8.9981,527
4,1,64.472,35,0,573
4,1,65.948,36,12.998,670
4,1,67.424,33,12.998,597
4,1,68.9,36,12.998,615
